aarmm;Aar;Maaned;afd1txt;FagmedTxt;sygdom_dv;ansatte_dv;mulige_dvdage;fproc_dv;sygdom_kal;ansatte_kal;mulige_kaldage;fravproc_kal
201909;2019;9;Kultur & Sundhed;FagMED Kultur & Borgerservice;118,3913513;245,405933;5153,524595;0,022972;154;323,2333333;9697;0,0158812
201909;2019;9;Kultur & Sundhed;FagMED Sundhed;187,1561274;161,2477798;3386,203378;0,05527;267;187;5610;0,047593582
201909;2019;9;Teknik & Miljø;FagMED Teknik & Miljø;333,1783784;447,1839767;9390,863513;0,035478;443;463,6333332;13909;0,031849881
201909;2019;9;Uden for organisationen;;89;124,154054;2607,235135;0,034135;119;128;3840;0,030989583
201909;2019;9;Velfærdsforvaltningen;FagMED Administration Velfærd;106,4054054;135,7567567;2850,891892;0,037323;154;143;4290;0,035897435
201909;2019;9;Velfærdsforvaltningen;FagMED Senior;1673,524865;1551,125201;32573,62924;0,051376;2717;1803,5;54105;0,05021717
201909;2019;9;Velfærdsforvaltningen;FagMED Voksen Drift;1151,365135;1055,333474;22162,00297;0,051952;1835;1309,066667;39272;0,046725402
201909;2019;9;Velfærdsforvaltningen;Plejecenter Solgaven;73,05405404;58,34427279;1225,22973;0,059624;159;75,99999999;2280;0,069736842
201909;2019;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;363,9121621;338,8015572;7114,832703;0,051148;496;364,9666664;10949;0,04530094
201909;2019;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;93,90540541;127,010296;2667,216216;0,035207;120;129,4666667;3884;0,030895983
201910;2019;10;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1782,29054;1391,710869;32009,35;0,05568;2372;1560,870967;48387;0,049021431
201910;2019;10;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;887,4054053;698,5026437;16065,56081;0,055236;1259;815,2903225;25274;0,049814038
201910;2019;10;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1826,758162;1841,697883;42359,05132;0,043125;2518;2081,516129;64527;0,039022424
201910;2019;10;Kommunaldirektørens område;Kommunaldirektørens stabe;66,56081081;113,7094594;2615,317568;0,02545;80;123,9677419;3843;0,020817069
201910;2019;10;Kultur & Sundhed;FagMED Kultur & Borgerservice;118,8210811;248,0531609;5705,222703;0,020826;204;316,2258064;9803;0,020809956
201910;2019;10;Kultur & Sundhed;FagMED Sundhed;194,3975946;162,2738656;3732,298911;0,052085;273;188;5828;0,046842827
201910;2019;10;Teknik & Miljø;FagMED Teknik & Miljø;413,4216216;450,0056991;10350,13108;0,039943;535;467,2580645;14485;0,03693476
201910;2019;10;Uden for organisationen;;89;124,154054;2855,543243;0,031167;115;128;3968;0,028981854
201910;2019;10;Velfærdsforvaltningen;;13,11918919;2,693783782;61,95702703;0,211746;53;5;155;0,341935483
201910;2019;10;Velfærdsforvaltningen;FagMED Administration Velfærd;84,54054053;136,6216216;3142,297297;0,026904;125;143,8709677;4460;0,028026905
201910;2019;10;Velfærdsforvaltningen;FagMED Senior;1779,063811;1535,62963;35319,48151;0,05037;2813;1792,032258;55553;0,050636329
201910;2019;10;Velfærdsforvaltningen;FagMED Voksen Drift;1315,114865;1054,374253;24250,60784;0,05423;1950;1304,064516;40426;0,048236283
201910;2019;10;Velfærdsforvaltningen;Plejecenter Solgaven;74,49999998;58,1486486;1337,418919;0,055704;162;76,99999999;2387;0,067867616
201910;2019;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;291,4189189;340,0540892;7821,244054;0,037259;360;365,4516128;11329;0,031776855
201910;2019;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;64,08108108;130,0807873;2991,858108;0,021418;79;133,7096774;4145;0,019059107
201911;2019;11;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1720,189189;1402,345109;29449,2473;0,058411;2400;1571,733333;47152;0,050899219
201911;2019;11;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;826,8513513;695,3194978;14601,70946;0,056627;1205;816,9999999;24510;0,049163606
201911;2019;11;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2052,917324;1844,731168;38739,35454;0,052993;3005;2082,1;62463;0,04810848
201911;2019;11;Kommunaldirektørens område;Kommunaldirektørens stabe;64,14864864;113,6824324;2387,331081;0,02687;98;124;3720;0,026344086
201911;2019;11;Kultur & Sundhed;FagMED Kultur & Borgerservice;115,6189189;247,3229472;5193,781892;0,022261;196;321,2;9636;0,02034039
201911;2019;11;Kultur & Sundhed;FagMED Sundhed;214,7684092;164,0911042;3445,913189;0,062325;316;189;5670;0,055731922
201911;2019;11;Teknik & Miljø;FagMED Teknik & Miljø;395,3378378;439,4805019;9229,090541;0,042836;534;456,5666666;13697;0,038986639
201911;2019;11;Uden for organisationen;;155,4054054;123,8567567;2600,991892;0,059748;216;127;3810;0,056692913
201911;2019;11;Velfærdsforvaltningen;;7,27216216;2,82248391;59,27216216;0,122691;34;5,433333333;163;0,208588957
201911;2019;11;Velfærdsforvaltningen;FagMED Administration Velfærd;73,13513513;139,054054;2920,135135;0,025045;106;147;4410;0,024036281
201911;2019;11;Velfærdsforvaltningen;FagMED Senior;1958,026216;1524,204377;32008,29195;0,061172;3200;1780,6;53418;0,0599049
201911;2019;11;Velfærdsforvaltningen;FagMED Voksen Drift;1258,209459;1054,755508;22149,86568;0,056804;1981;1309,966667;39299;0,050408407
201911;2019;11;Velfærdsforvaltningen;Plejecenter Solgaven;86,60810808;59,66216211;1252,905405;0,069125;174;78,99999999;2370;0,073417721
201911;2019;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;341,2902703;337,0975675;7079,048919;0,048211;444;363;10890;0,040771349
201911;2019;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;60,37837838;129,5022522;2719,547297;0,022201;72;133,4333333;4003;0,01798651
201912;2019;12;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1529,027027;1415,026351;28300,52703;0,054028;2243;1580,935484;49009;0,045767104
201912;2019;12;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;728,4189189;697,0513511;13941,02703;0,05225;1138;808,3225805;25058;0,045414638
201912;2019;12;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1838,600135;1849,533729;36990,67459;0,049704;2878;2087,741935;64720;0,044468479
201912;2019;12;Kommunaldirektørens område;Kommunaldirektørens stabe;50,81081081;115,6824324;2313,648649;0,021961;99;125,9677419;3905;0,025352112
201912;2019;12;Kultur & Sundhed;FagMED Kultur & Borgerservice;144,8864865;247,507027;4950,14054;0,029269;255;322,0967741;9985;0,025538307
201912;2019;12;Kultur & Sundhed;FagMED Sundhed;174,2907027;163,6627258;3273,254517;0,053246;278;188,9032258;5856;0,047472677
201912;2019;12;Teknik & Miljø;FagMED Teknik & Miljø;311,4189189;437,1905405;8743,810811;0,035615;438;454,5806451;14092;0,031081464
201912;2019;12;Uden for organisationen;;118,972973;123,8567568;2477,135135;0,048028;180;127;3937;0,045720091
201912;2019;12;Velfærdsforvaltningen;;13,87567567;2,964054052;59,28108108;0,234065;62;5,999999999;186;0,333333333
201912;2019;12;Velfærdsforvaltningen;FagMED Administration Velfærd;59,29729729;139,6959459;2793,918919;0,021223;78;147,7096774;4579;0,017034286
201912;2019;12;Velfærdsforvaltningen;FagMED Senior;1778,920378;1506,522931;30130,45865;0,05904;3158;1763,225806;54660;0,057775338
201912;2019;12;Velfærdsforvaltningen;FagMED Voksen Drift;1130,074324;1062,283243;21245,66486;0,05319;1912;1316,870968;40823;0,046836342
201912;2019;12;Velfærdsforvaltningen;Plejecenter Solgaven;73,1216216;58,93243239;1178,648649;0,062038;152;77,99999999;2418;0,062861869
201912;2019;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;298,7056757;336,1181081;6722,362162;0,044434;433;360,0645161;11162;0,038792331
201912;2019;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;55,54054054;130,7081081;2614,162162;0,021246;77;134,6129032;4173;0,018451953
202001;2020;1;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1890,689189;1427,257124;31399,65676;0,060213;2610;1595,483871;49460;0,052769915
202001;2020;1;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;848,1891891;693,1443486;15249,17568;0,055621;1220;804,7096773;24946;0,048905636
202001;2020;1;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1982,980243;1837,200144;40418,40319;0,049061;2788;2074,225806;64301;0,043358579
202001;2020;1;Kommunaldirektørens område;Kommunaldirektørens stabe;63;115,8817567;2549,398649;0,024711;96;127,1290322;3941;0,024359299
202001;2020;1;Kultur & Sundhed;FagMED Kultur & Borgerservice;214,1972973;245,335651;5397,384324;0,039685;341;316,1612902;9801;0,034792368
202001;2020;1;Kultur & Sundhed;FagMED Sundhed;187,3201621;161,6172291;3555,579042;0,052683;275;187,7741935;5821;0,047242741
202001;2020;1;Teknik & Miljø;FagMED Teknik & Miljø;329,7554054;432,7858722;9521,289189;0,034633;429;450,6129032;13969;0,030710859
202001;2020;1;Uden for organisationen;;98,72972973;116,0189189;2552,416216;0,03868;138;118;3658;0,037725533
202001;2020;1;Velfærdsforvaltningen;FagMED Administration Velfærd;103,972973;139,7567567;3074,648649;0,033816;126;148;4588;0,027462946
202001;2020;1;Velfærdsforvaltningen;FagMED Senior;2059,339027;1506,368276;33140,10211;0,06214;3346;1756,387096;54448;0,061453129
202001;2020;1;Velfærdsforvaltningen;FagMED Voksen Drift;1426,418919;1059,804311;23315,69486;0,061178;2218;1303,16129;40398;0,054903708
202001;2020;1;Velfærdsforvaltningen;Plejecenter Solgaven;66,13513512;58,47297292;1286,405405;0,05141;142;76,99999998;2387;0,059488898
202001;2020;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;318,1945946;328,9461178;7236,814595;0,043968;405;353,032258;10944;0,037006578
202001;2020;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;87,21621621;127,6689189;2808,716216;0,031051;110;131,7741935;4085;0,026927784
202002;2020;2;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1762,432432;1431,574324;28631,48649;0,061555;2575;1604,862069;46541;0,05532756
202002;2020;2;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;764,8108108;694,766216;13895,32432;0,05504;1092;806,7241378;23395;0,04667664
202002;2020;2;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1732,486649;1839,779486;36795,58973;0,047084;2544;2076,034482;60205;0,042255626
202002;2020;2;Kommunaldirektørens område;Kommunaldirektørens stabe;59,32432432;109,8783784;2197,567568;0,026995;96;121,137931;3513;0,02732707
202002;2020;2;Kultur & Sundhed;FagMED Kultur & Borgerservice;170,3635135;245,8245945;4916,491892;0,034651;261;319,9310344;9278;0,028131062
202002;2020;2;Kultur & Sundhed;FagMED Sundhed;158,0723436;158,781664;3175,633282;0,049776;220;184,5172413;5351;0,04111381
202002;2020;2;Teknik & Miljø;FagMED Teknik & Miljø;310,354054;431,5175675;8630,351351;0,03596;440;449,1724137;13026;0,033778596
202002;2020;2;Uden for organisationen;;51;115,8837838;2317,675676;0,022004;72;118;3422;0,021040327
202002;2020;2;Velfærdsforvaltningen;FagMED Administration Velfærd;87,4054054;140,8108108;2816,216216;0,031036;108;149,0689655;4323;0,02498265
202002;2020;2;Velfærdsforvaltningen;FagMED Senior;1677,818108;1527,31835;30546,36703;0,054926;2815;1776;51504;0,054655949
202002;2020;2;Velfærdsforvaltningen;FagMED Voksen Drift;1196,277027;1053,085945;21061,71892;0,056798;1934;1297,620689;37631;0,051393797
202002;2020;2;Velfærdsforvaltningen;Plejecenter Solgaven;52,0135135;58,47297293;1169,459459;0,044476;83;76,55172412;2220;0,037387387
202002;2020;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;225,7067567;327,9964864;6559,92973;0,034406;314;352,6896551;10228;0,030700039
202002;2020;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;65,91891892;130,2702703;2605,405405;0,0253;79;133,8275862;3881;0,020355578
202003;2020;3;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1637,824324;1437,249139;31619,48108;0,051797;2420;1612,580645;49990;0,048409681
202003;2020;3;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;900,7027027;690,7549137;15196,60811;0,059269;1259;798,9999998;24769;0,050829666
202003;2020;3;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1727,250784;1832,347073;40311,63562;0,042847;2640;2069,193548;64145;0,041156754
202003;2020;3;Kommunaldirektørens område;Kommunaldirektørens stabe;48,91891892;110,8783783;2439,324324;0,020054;67;121,9354838;3780;0,017724867
202003;2020;3;Kultur & Sundhed;FagMED Kultur & Borgerservice;115,0378378;242,6399999;5338,08;0,02155;184;316,032258;9797;0,018781259
202003;2020;3;Kultur & Sundhed;FagMED Sundhed;119,7096757;155,2950399;3416,49088;0,035038;188;180,4516129;5594;0,033607436
202003;2020;3;Teknik & Miljø;FagMED Teknik & Miljø;400,6891892;433,0905404;9527,991892;0,042053;568;451,9999999;14012;0,040536682
202003;2020;3;Uden for organisationen;;97,32432432;114,8837838;2527,443243;0,038507;122;117;3627;0,033636614
202003;2020;3;Velfærdsforvaltningen;FagMED Administration Velfærd;100,5675676;141,036855;3102,810811;0,032411;124;149,0645161;4621;0,026834018
202003;2020;3;Velfærdsforvaltningen;FagMED Senior;2076,916865;1541,336827;33909,41022;0,061248;3464;1794,838709;55640;0,062257368
202003;2020;3;Velfærdsforvaltningen;FagMED Voksen Drift;1764,72973;1043,120343;22948,64757;0,076899;2756;1287,774193;39921;0,069036346
202003;2020;3;Velfærdsforvaltningen;Plejecenter Solgaven;80,29729728;58,21253066;1280,675676;0,062699;129;76,29032257;2365;0,054545454
202003;2020;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;180,9162162;323,2428009;7111,341622;0,02544;242;349,1612902;10824;0,022357723
202003;2020;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;49,51351351;130,2702702;2865,945946;0,017276;61;134,032258;4155;0,014681107
202004;2020;4;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1062,378378;1427,292816;27118,56351;0,039175;1750;1595,766666;47873;0,036555051
202004;2020;4;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;608,6486486;684,5600993;13006,64189;0,046795;987;791,8666666;23756;0,041547398
202004;2020;4;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1071,573919;1849,220086;35135,18165;0,030498;1828;2083,933333;62518;0,029239579
202004;2020;4;Kommunaldirektørens område;Kommunaldirektørens stabe;16;110,9054054;2107,202703;0,007593;22;122;3660;0,006010928
202004;2020;4;Kultur & Sundhed;FagMED Kultur & Borgerservice;38,74648649;244,7765575;4650,754595;0,008331;61;320,9666666;9629;0,006335029
202004;2020;4;Kultur & Sundhed;FagMED Sundhed;55,76305019;159,2562814;3025,869347;0,018428;99;183,9;5517;0,017944535
202004;2020;4;Teknik & Miljø;FagMED Teknik & Miljø;222,1081081;440,6936699;8373,17973;0,026526;388;459,1999999;13776;0,028164924
202004;2020;4;Uden for organisationen;;74;112,8837838;2144,791892;0,034502;111;115;3450;0,032173913
202004;2020;4;Velfærdsforvaltningen;FagMED Administration Velfærd;29,16216216;140,8378378;2675,918919;0,010897;41;148;4440;0,009234234
202004;2020;4;Velfærdsforvaltningen;FagMED Senior;1286,315378;1543,137511;29319,61273;0,043872;2415;1797,533333;53926;0,044783592
202004;2020;4;Velfærdsforvaltningen;FagMED Voksen Drift;1002,324324;1044,856571;19852,27486;0,050489;1789;1285,5;38565;0,046389213
202004;2020;4;Velfærdsforvaltningen;Plejecenter Solgaven;53,24324324;57,15007107;1085,851351;0,049033;113;75,56666666;2267;0,04984561
202004;2020;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;89,54054054;324,4093598;6163,777838;0,014526;135;349,3666666;10481;0,01288045
202004;2020;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;17;131,2702703;2494,135135;0,006815;24;135;4050;0,005925925
202005;2020;5;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1271,405405;1455,654124;27657,42838;0,045969;2078;1631,483871;50576;0,041086681
202005;2020;5;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;553,3513513;679,7044805;12914,38513;0,042847;893;785,580645;24353;0,036668993
202005;2020;5;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1293,609324;1850,513311;35159,75292;0,036792;2199;2083,225806;64580;0,034050789
202005;2020;5;Kommunaldirektørens område;Kommunaldirektørens stabe;14,10135135;117,0135135;2223,256757;0,006342;23;126,6129032;3925;0,005859872
202005;2020;5;Kultur & Sundhed;FagMED Kultur & Borgerservice;58,99189189;246,7751351;4688,727567;0,012581;92;323,6129032;10032;0,009170653
202005;2020;5;Kultur & Sundhed;FagMED Sundhed;62,71559458;161,2949016;3064,603131;0,020464;106;186,6451613;5786;0,018320082
202005;2020;5;Teknik & Miljø;FagMED Teknik & Miljø;205,4189189;450,1716215;8553,260811;0,024016;352;468,9999999;14539;0,024210743
202005;2020;5;Uden for organisationen;;64,86486486;110,8837838;2106,791892;0,030788;104;113;3503;0,029688838
202005;2020;5;Velfærdsforvaltningen;FagMED Administration Velfærd;44,37837838;140,5746799;2670,918919;0,016615;62;147,7741935;4581;0,013534162
202005;2020;5;Velfærdsforvaltningen;FagMED Senior;1301,15927;1544,376416;29343,15192;0,044342;2571;1799,193548;55775;0,046095921
202005;2020;5;Velfærdsforvaltningen;FagMED Voksen Drift;919,9189188;1039,797965;19756,16135;0,046563;1629;1280,032258;39681;0,041052392
202005;2020;5;Velfærdsforvaltningen;Plejecenter Solgaven;41,86486486;57,12162157;1085,310811;0,038574;82;74,99999999;2325;0,035268817
202005;2020;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;55,45945946;320,314054;6085,967027;0,009112;70;343,9999999;10664;0,006564141
202005;2020;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;8;119,7763158;2275,75;0,003515;8;124,2903226;3853;0,002076304
202006;2020;6;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1474,54054;1428,543307;29999,40946;0,049152;2127;1600,666666;48020;0,044294044
202006;2020;6;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;622,2432432;672,3272198;14118,87162;0,044071;913;773,6999999;23211;0,039334798
202006;2020;6;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1182,313432;1830,655163;38443,75843;0,030754;1728;2041,666666;61250;0,028212244
202006;2020;6;Kommunaldirektørens område;Kommunaldirektørens stabe;33,21621622;119,0675675;2500,418919;0,013284;50;128,5333333;3856;0,012966804
202006;2020;6;Kultur & Sundhed;FagMED Kultur & Borgerservice;59,8;245,1535134;5148,223784;0,011615;109;326,9333333;9808;0,011113376
202006;2020;6;Kultur & Sundhed;FagMED Sundhed;109,3823784;161,8265971;3398,35854;0,032186;174;188,2333333;5647;0,03081282
202006;2020;6;Teknik & Miljø;FagMED Teknik & Miljø;265,2027027;447,1677605;9390,522973;0,028241;375;464,9666666;13949;0,026883647
202006;2020;6;Uden for organisationen;;64,59459459;110,8837838;2328,559459;0,02774;95;113;3390;0,028023598
202006;2020;6;Velfærdsforvaltningen;;7,677567565;2,828918917;59,40729729;0,129236;37;5,999999999;180;0,205555555
202006;2020;6;Velfærdsforvaltningen;FagMED Administration Velfærd;52,54054054;137,9729729;2897,432432;0,018133;64;145;4350;0,014712643
202006;2020;6;Velfærdsforvaltningen;FagMED Senior;1525,477216;1551,539007;32582,31916;0,046819;2586;1813,3;54399;0,047537638
